"run_family","model_run","scale","reward_group","reward_clean","model_config","pretrain_seed","fine_tune_seed","generation_seed","reward_seed","grammaticality_childes_bin","grammaticality_childes_score","grammaticality_gec_score","utterance"
"is_acknowledgement.1e+07.2.1024","is_acknowledgement.1e+07.2.1024.1",1e+07,"communicative_feedback","is_acknowledgement","1e7_entropy_001_lm_loss_001_target_6","2","1024","1","1024",1,1,1,"oh that is a flower."
"is_acknowledgement.1e+07.2.1024","is_acknowledgement.1e+07.2.1024.1",1e+07,"communicative_feedback","is_acknowledgement","1e7_entropy_001_lm_loss_001_target_6","2","1024","1","1024",1,1,1,"you have to use a spoon there and there is a baby."
"is_acknowledgement.1e+07.2.3","is_acknowledgement.1e+07.2.3.999",1e+07,"communicative_feedback","is_acknowledgement","1e7_entropy_001_lm_loss_001_target_6","2","3","999","3",0,-1,1,"is blue and red."
"is_acknowledgement.1e+07.2.3","is_acknowledgement.1e+07.2.3.999",1e+07,"communicative_feedback","is_acknowledgement","1e7_entropy_001_lm_loss_001_target_6","2","3","999","3",0,-1,1,"one is blue and blue."
"is_acknowledgement.1e+07.2.3","is_acknowledgement.1e+07.2.3.999",1e+07,"communicative_feedback","is_acknowledgement","1e7_entropy_001_lm_loss_001_target_6","2","3","999","3",1,1,1,"there is a big circle."
"is_acknowledgement.1e+07.2.3","is_acknowledgement.1e+07.2.3.999",1e+07,"communicative_feedback","is_acknowledgement","1e7_entropy_001_lm_loss_001_target_6","2","3","999","3",1,1,1,"they are yellow and red."
"is_acknowledgement.1e+07.2.999","is_acknowledgement.1e+07.2.999.1",1e+07,"communicative_feedback","is_acknowledgement","1e7_entropy_001_lm_loss_001_target_6","2","999","1","999",0,-1,1,"who called brown bear."
"is_acknowledgement.1e+07.2.999","is_acknowledgement.1e+07.2.999.1",1e+07,"communicative_feedback","is_acknowledgement","1e7_entropy_001_lm_loss_001_target_6","2","999","1","999",0,-1,0,"and and baby lambs."
"is_acknowledgement.1e+07.2.999","is_acknowledgement.1e+07.2.999.1",1e+07,"communicative_feedback","is_acknowledgement","1e7_entropy_001_lm_loss_001_target_6","2","999","1","999",1,1,1,"there is the green car."
"is_acknowledgement.1e+07.2.999","is_acknowledgement.1e+07.2.999.1",1e+07,"communicative_feedback","is_acknowledgement","1e7_entropy_001_lm_loss_001_target_6","2","999","1","999",1,1,1,"no pink and blue."
"is_acknowledgement.1e+07.3.1024","is_acknowledgement.1e+07.3.1024.42",1e+07,"communicative_feedback","is_acknowledgement","1e7_entropy_001_lm_loss_001_target_6","3","1024","42","1024",0,-1,0,"all day and then the is warm."
"is_acknowledgement.1e+07.3.1024","is_acknowledgement.1e+07.3.1024.42",1e+07,"communicative_feedback","is_acknowledgement","1e7_entropy_001_lm_loss_001_target_6","3","1024","42","1024",0,-1,1,"but two grey stars."
"is_acknowledgement.1e+07.3.1024","is_acknowledgement.1e+07.3.1024.42",1e+07,"communicative_feedback","is_acknowledgement","1e7_entropy_001_lm_loss_001_target_6","3","1024","42","1024",1,1,1,"and that is the baby."
"is_acknowledgement.1e+07.3.1024","is_acknowledgement.1e+07.3.1024.42",1e+07,"communicative_feedback","is_acknowledgement","1e7_entropy_001_lm_loss_001_target_6","3","1024","42","1024",1,1,1,"you have a pink one on there."
"is_acknowledgement.1e+07.3.123","is_acknowledgement.1e+07.3.123.42",1e+07,"communicative_feedback","is_acknowledgement","1e7_entropy_001_lm_loss_001_target_6","3","123","42","123",0,-1,1,"is the bunny rabbit and the rabbit."
"is_acknowledgement.1e+07.3.123","is_acknowledgement.1e+07.3.123.42",1e+07,"communicative_feedback","is_acknowledgement","1e7_entropy_001_lm_loss_001_target_6","3","123","42","123",0,-1,0,"are these a grey nose."
"is_acknowledgement.1e+07.3.123","is_acknowledgement.1e+07.3.123.42",1e+07,"communicative_feedback","is_acknowledgement","1e7_entropy_001_lm_loss_001_target_6","3","123","42","123",1,1,1,"no that is the ball."
"is_acknowledgement.1e+07.3.123","is_acknowledgement.1e+07.3.123.42",1e+07,"communicative_feedback","is_acknowledgement","1e7_entropy_001_lm_loss_001_target_6","3","123","42","123",1,1,1,"you can do the buttons."
"is_acknowledgement.1e+07.3.3","is_acknowledgement.1e+07.3.3.1",1e+07,"communicative_feedback","is_acknowledgement","1e7_entropy_001_lm_loss_001_target_6","3","3","1","3",0,-1,1,"look at the!"
"is_acknowledgement.1e+07.3.3","is_acknowledgement.1e+07.3.3.1",1e+07,"communicative_feedback","is_acknowledgement","1e7_entropy_001_lm_loss_001_target_6","3","3","1","3",0,-1,1,"okay we will sit down and chair."
"is_acknowledgement.1e+07.3.3","is_acknowledgement.1e+07.3.3.1",1e+07,"communicative_feedback","is_acknowledgement","1e7_entropy_001_lm_loss_001_target_6","3","3","1","3",1,1,1,"and a grey giraffe."
"is_acknowledgement.1e+07.3.3","is_acknowledgement.1e+07.3.3.1",1e+07,"communicative_feedback","is_acknowledgement","1e7_entropy_001_lm_loss_001_target_6","3","3","1","3",1,1,1,"there is a blue van."
"is_acknowledgement.1e+07.3.999","is_acknowledgement.1e+07.3.999.7",1e+07,"communicative_feedback","is_acknowledgement","1e7_entropy_001_lm_loss_001_target_6","3","999","7","999",0,-1,1,"mm with a yellow and a purple bow."
"is_acknowledgement.1e+07.3.999","is_acknowledgement.1e+07.3.999.7",1e+07,"communicative_feedback","is_acknowledgement","1e7_entropy_001_lm_loss_001_target_6","3","999","7","999",0,-1,1,"come with mommy and daddy and daddy."
"is_acknowledgement.1e+07.3.999","is_acknowledgement.1e+07.3.999.7",1e+07,"communicative_feedback","is_acknowledgement","1e7_entropy_001_lm_loss_001_target_6","3","999","7","999",1,1,1,"oh and that is a star."
"is_acknowledgement.1e+07.3.999","is_acknowledgement.1e+07.3.999.7",1e+07,"communicative_feedback","is_acknowledgement","1e7_entropy_001_lm_loss_001_target_6","3","999","7","999",1,1,1,"there is a car."
"is_cr.1e+07.1.1024","is_cr.1e+07.1.1024.1",1e+07,"communicative_feedback","is_cr","1e7_entropy_001_lm_loss_001_target_6","1","1024","1","1024",0,-1,0,"i don't?"
"is_cr.1e+07.1.1024","is_cr.1e+07.1.1024.1",1e+07,"communicative_feedback","is_cr","1e7_entropy_001_lm_loss_001_target_6","1","1024","1","1024",0,-1,1,"yeah it says isn't it?"
"is_cr.1e+07.1.1024","is_cr.1e+07.1.1024.1",1e+07,"communicative_feedback","is_cr","1e7_entropy_001_lm_loss_001_target_6","1","1024","1","1024",1,1,1,"okay yeah it is."
"is_cr.1e+07.1.1024","is_cr.1e+07.1.1024.1",1e+07,"communicative_feedback","is_cr","1e7_entropy_001_lm_loss_001_target_6","1","1024","1","1024",1,1,1,"do you know what, darling?"
"is_cr.1e+07.1.3","is_cr.1e+07.1.3.1",1e+07,"communicative_feedback","is_cr","1e7_entropy_001_lm_loss_001_target_6","1","3","1","3",0,-1,1,"see you shouldn't?"
"is_cr.1e+07.1.3","is_cr.1e+07.1.3.1",1e+07,"communicative_feedback","is_cr","1e7_entropy_001_lm_loss_001_target_6","1","3","1","3",0,-1,1,"there doesn't."
"is_cr.1e+07.1.3","is_cr.1e+07.1.3.1",1e+07,"communicative_feedback","is_cr","1e7_entropy_001_lm_loss_001_target_6","1","3","1","3",1,0,1,"can't you?"
"is_cr.1e+07.1.3","is_cr.1e+07.1.3.1",1e+07,"communicative_feedback","is_cr","1e7_entropy_001_lm_loss_001_target_6","1","3","1","3",1,1,1,"mhm, it is."
"is_cr.1e+07.1.999","is_cr.1e+07.1.999.2",1e+07,"communicative_feedback","is_cr","1e7_entropy_001_lm_loss_001_target_6","1","999","2","999",0,-1,0,"are you don't?"
"is_cr.1e+07.1.999","is_cr.1e+07.1.999.2",1e+07,"communicative_feedback","is_cr","1e7_entropy_001_lm_loss_001_target_6","1","999","2","999",0,-1,1,"the sun's over haven't they?"
"is_cr.1e+07.1.999","is_cr.1e+07.1.999.2",1e+07,"communicative_feedback","is_cr","1e7_entropy_001_lm_loss_001_target_6","1","999","2","999",1,1,1,"can you see that one over there?"
"is_cr.1e+07.1.999","is_cr.1e+07.1.999.2",1e+07,"communicative_feedback","is_cr","1e7_entropy_001_lm_loss_001_target_6","1","999","2","999",1,1,0,"that is isn't it?"
"is_cr.1e+07.2.1024","is_cr.1e+07.2.1024.3",1e+07,"communicative_feedback","is_cr","1e7_entropy_001_lm_loss_001_target_6","2","1024","3","1024",0,-1,1,"look at the big blue ones together?"
"is_cr.1e+07.2.1024","is_cr.1e+07.2.1024.3",1e+07,"communicative_feedback","is_cr","1e7_entropy_001_lm_loss_001_target_6","2","1024","3","1024",0,-1,1,"there ya turn it huh?"
"is_cr.1e+07.2.1024","is_cr.1e+07.2.1024.3",1e+07,"communicative_feedback","is_cr","1e7_entropy_001_lm_loss_001_target_6","2","1024","3","1024",1,0,1,"you don't?"
"is_cr.1e+07.2.1024","is_cr.1e+07.2.1024.3",1e+07,"communicative_feedback","is_cr","1e7_entropy_001_lm_loss_001_target_6","2","1024","3","1024",1,1,1,"well she is isn't she?"
"is_cr.1e+07.2.3","is_cr.1e+07.2.3.1",1e+07,"communicative_feedback","is_cr","1e7_entropy_001_lm_loss_001_target_6","2","3","1","3",1,1,1,"do you want to?"
"is_cr.1e+07.2.3","is_cr.1e+07.2.3.1",1e+07,"communicative_feedback","is_cr","1e7_entropy_001_lm_loss_001_target_6","2","3","1","3",1,1,1,"yeah, let's see."
"is_cr.1e+07.2.999","is_cr.1e+07.2.999.1",1e+07,"communicative_feedback","is_cr","1e7_entropy_001_lm_loss_001_target_6","2","999","1","999",0,-1,1,"look at that isn't it?"
"is_cr.1e+07.2.999","is_cr.1e+07.2.999.1",1e+07,"communicative_feedback","is_cr","1e7_entropy_001_lm_loss_001_target_6","2","999","1","999",0,-1,0,"look it, there is it?"
"is_cr.1e+07.2.999","is_cr.1e+07.2.999.1",1e+07,"communicative_feedback","is_cr","1e7_entropy_001_lm_loss_001_target_6","2","999","1","999",1,1,1,"i don't know."
"is_cr.1e+07.2.999","is_cr.1e+07.2.999.1",1e+07,"communicative_feedback","is_cr","1e7_entropy_001_lm_loss_001_target_6","2","999","1","999",1,1,1,"can you see it?"
"is_cr.1e+07.3.1024","is_cr.1e+07.3.1024.0",1e+07,"communicative_feedback","is_cr","1e7_entropy_001_lm_loss_001_target_6","3","1024","0","1024",0,-1,1,"no, that is."
"is_cr.1e+07.3.1024","is_cr.1e+07.3.1024.0",1e+07,"communicative_feedback","is_cr","1e7_entropy_001_lm_loss_001_target_6","3","1024","0","1024",0,-1,0,"that is nice aren't they?"
"is_cr.1e+07.3.1024","is_cr.1e+07.3.1024.0",1e+07,"communicative_feedback","is_cr","1e7_entropy_001_lm_loss_001_target_6","3","1024","0","1024",1,1,1,"it is hard isn't it?"
"is_cr.1e+07.3.1024","is_cr.1e+07.3.1024.0",1e+07,"communicative_feedback","is_cr","1e7_entropy_001_lm_loss_001_target_6","3","1024","0","1024",1,1,1,"no, no, no."
"is_cr.1e+07.3.123","is_cr.1e+07.3.123.3",1e+07,"communicative_feedback","is_cr","1e7_entropy_001_lm_loss_001_target_6","3","123","3","123",0,-1,1,"oh, you know what you can't you?"
"is_cr.1e+07.3.123","is_cr.1e+07.3.123.3",1e+07,"communicative_feedback","is_cr","1e7_entropy_001_lm_loss_001_target_6","3","123","3","123",0,-1,0,"where do you think this one now isn't it?"
"is_cr.1e+07.3.123","is_cr.1e+07.3.123.3",1e+07,"communicative_feedback","is_cr","1e7_entropy_001_lm_loss_001_target_6","3","123","3","123",1,0,1,"you don't know?"
"is_cr.1e+07.3.123","is_cr.1e+07.3.123.3",1e+07,"communicative_feedback","is_cr","1e7_entropy_001_lm_loss_001_target_6","3","123","3","123",1,1,1,"are you alright, isn't that?"
"is_cr.1e+07.3.3","is_cr.1e+07.3.3.1024",1e+07,"communicative_feedback","is_cr","1e7_entropy_001_lm_loss_001_target_6","3","3","1024","3",0,-1,1,"okay, here is."
"is_cr.1e+07.3.3","is_cr.1e+07.3.3.1024",1e+07,"communicative_feedback","is_cr","1e7_entropy_001_lm_loss_001_target_6","3","3","1024","3",0,-1,0,"that is doesn't it?"
"is_cr.1e+07.3.3","is_cr.1e+07.3.3.1024",1e+07,"communicative_feedback","is_cr","1e7_entropy_001_lm_loss_001_target_6","3","3","1024","3",1,1,0,"is it okay, okay."
"is_cr.1e+07.3.3","is_cr.1e+07.3.3.1024",1e+07,"communicative_feedback","is_cr","1e7_entropy_001_lm_loss_001_target_6","3","3","1024","3",1,1,1,"i don't know."
"is_cr.1e+07.3.999","is_cr.1e+07.3.999.1",1e+07,"communicative_feedback","is_cr","1e7_entropy_001_lm_loss_001_target_6","3","999","1","999",0,-1,0,"so don't know."
"is_cr.1e+07.3.999","is_cr.1e+07.3.999.1",1e+07,"communicative_feedback","is_cr","1e7_entropy_001_lm_loss_001_target_6","3","999","1","999",0,-1,0,"there is one there don't she?"
"is_cr.1e+07.3.999","is_cr.1e+07.3.999.1",1e+07,"communicative_feedback","is_cr","1e7_entropy_001_lm_loss_001_target_6","3","999","1","999",1,1,1,"what do you mean?"
"is_cr.1e+07.3.999","is_cr.1e+07.3.999.1",1e+07,"communicative_feedback","is_cr","1e7_entropy_001_lm_loss_001_target_6","3","999","1","999",1,1,1,"but i don't know."
"align_semantic.1e+07.1.1024","align_semantic.1e+07.1.1024.2",1e+07,"semantic_contingency","align_semantic","1e7_entropy_001_lm_loss_001_target_6","1","1024","2","1024",0,-1,0,"are yellow a rooster."
"align_semantic.1e+07.1.1024","align_semantic.1e+07.1.1024.2",1e+07,"semantic_contingency","align_semantic","1e7_entropy_001_lm_loss_001_target_6","1","1024","2","1024",0,-1,1,"let's go coffee."
"align_semantic.1e+07.1.1024","align_semantic.1e+07.1.1024.2",1e+07,"semantic_contingency","align_semantic","1e7_entropy_001_lm_loss_001_target_6","1","1024","2","1024",1,1,1,"i think it is a snake."
"align_semantic.1e+07.1.1024","align_semantic.1e+07.1.1024.2",1e+07,"semantic_contingency","align_semantic","1e7_entropy_001_lm_loss_001_target_6","1","1024","2","1024",1,1,1,"oh a police car."
"align_semantic.1e+07.1.3","align_semantic.1e+07.1.3.1024",1e+07,"semantic_contingency","align_semantic","1e7_entropy_001_lm_loss_001_target_6","1","3","1024","3",0,-1,0,"how you?"
"align_semantic.1e+07.1.3","align_semantic.1e+07.1.3.1024",1e+07,"semantic_contingency","align_semantic","1e7_entropy_001_lm_loss_001_target_6","1","3","1024","3",0,-1,1,"it is got a ball."
"align_semantic.1e+07.1.3","align_semantic.1e+07.1.3.1024",1e+07,"semantic_contingency","align_semantic","1e7_entropy_001_lm_loss_001_target_6","1","3","1024","3",1,1,1,"that is a new magazine."
"align_semantic.1e+07.1.3","align_semantic.1e+07.1.3.1024",1e+07,"semantic_contingency","align_semantic","1e7_entropy_001_lm_loss_001_target_6","1","3","1024","3",1,1,1,"they are going to be going to school."
"align_semantic.1e+07.1.999","align_semantic.1e+07.1.999.1",1e+07,"semantic_contingency","align_semantic","1e7_entropy_001_lm_loss_001_target_6","1","999","1","999",0,-1,0,"where is mandy's ears?"
"align_semantic.1e+07.1.999","align_semantic.1e+07.1.999.1",1e+07,"semantic_contingency","align_semantic","1e7_entropy_001_lm_loss_001_target_6","1","999","1","999",0,-1,1,"and a tail."
"align_semantic.1e+07.1.999","align_semantic.1e+07.1.999.1",1e+07,"semantic_contingency","align_semantic","1e7_entropy_001_lm_loss_001_target_6","1","999","1","999",1,1,1,"and a green duck."
"align_semantic.1e+07.1.999","align_semantic.1e+07.1.999.1",1e+07,"semantic_contingency","align_semantic","1e7_entropy_001_lm_loss_001_target_6","1","999","1","999",1,1,1,"what a red brick."
"align_semantic.1e+07.2.1024","align_semantic.1e+07.2.1024.2",1e+07,"semantic_contingency","align_semantic","1e7_entropy_001_lm_loss_001_target_6","2","1024","2","1024",0,-1,1,"because white fox."
"align_semantic.1e+07.2.1024","align_semantic.1e+07.2.1024.2",1e+07,"semantic_contingency","align_semantic","1e7_entropy_001_lm_loss_001_target_6","2","1024","2","1024",0,-1,1,"so nice baby bear."
"align_semantic.1e+07.2.1024","align_semantic.1e+07.2.1024.2",1e+07,"semantic_contingency","align_semantic","1e7_entropy_001_lm_loss_001_target_6","2","1024","2","1024",1,1,1,"uh, big red cow."
"align_semantic.1e+07.2.1024","align_semantic.1e+07.2.1024.2",1e+07,"semantic_contingency","align_semantic","1e7_entropy_001_lm_loss_001_target_6","2","1024","2","1024",1,0,1,"can't see thomas."
"align_semantic.1e+07.2.3","align_semantic.1e+07.2.3.2",1e+07,"semantic_contingency","align_semantic","1e7_entropy_001_lm_loss_001_target_6","2","3","2","3",0,-1,0,"i was going to need."
"align_semantic.1e+07.2.3","align_semantic.1e+07.2.3.2",1e+07,"semantic_contingency","align_semantic","1e7_entropy_001_lm_loss_001_target_6","2","3","2","3",0,-1,1,"you do have."
"align_semantic.1e+07.2.3","align_semantic.1e+07.2.3.2",1e+07,"semantic_contingency","align_semantic","1e7_entropy_001_lm_loss_001_target_6","2","3","2","3",1,1,1,"that one was in?"
"align_semantic.1e+07.2.3","align_semantic.1e+07.2.3.2",1e+07,"semantic_contingency","align_semantic","1e7_entropy_001_lm_loss_001_target_6","2","3","2","3",1,1,1,"don't play with it!"
"align_semantic.1e+07.2.999","align_semantic.1e+07.2.999.3",1e+07,"semantic_contingency","align_semantic","1e7_entropy_001_lm_loss_001_target_6","2","999","3","999",0,-1,0,"so big black truck."
"align_semantic.1e+07.2.999","align_semantic.1e+07.2.999.3",1e+07,"semantic_contingency","align_semantic","1e7_entropy_001_lm_loss_001_target_6","2","999","3","999",0,-1,1,"let's pretend cookie."
"align_semantic.1e+07.2.999","align_semantic.1e+07.2.999.3",1e+07,"semantic_contingency","align_semantic","1e7_entropy_001_lm_loss_001_target_6","2","999","3","999",1,1,1,"oh a butterfly bird."
"align_semantic.1e+07.2.999","align_semantic.1e+07.2.999.3",1e+07,"semantic_contingency","align_semantic","1e7_entropy_001_lm_loss_001_target_6","2","999","3","999",1,1,1,"a big black red bird."
"align_semantic.1e+07.3.1024","align_semantic.1e+07.3.1024.123",1e+07,"semantic_contingency","align_semantic","1e7_entropy_001_lm_loss_001_target_6","3","1024","123","1024",0,-1,0,"they a deer."
"align_semantic.1e+07.3.1024","align_semantic.1e+07.3.1024.123",1e+07,"semantic_contingency","align_semantic","1e7_entropy_001_lm_loss_001_target_6","3","1024","123","1024",0,-1,1,"see pooh bear."
"align_semantic.1e+07.3.1024","align_semantic.1e+07.3.1024.123",1e+07,"semantic_contingency","align_semantic","1e7_entropy_001_lm_loss_001_target_6","3","1024","123","1024",1,1,1,"mm, a gorilla."
"align_semantic.1e+07.3.1024","align_semantic.1e+07.3.1024.123",1e+07,"semantic_contingency","align_semantic","1e7_entropy_001_lm_loss_001_target_6","3","1024","123","1024",1,1,1,"a rabbit."
"align_semantic.1e+07.3.123","align_semantic.1e+07.3.123.2",1e+07,"semantic_contingency","align_semantic","1e7_entropy_001_lm_loss_001_target_6","3","123","2","123",0,-1,1,"where is a lamb?"
"align_semantic.1e+07.3.123","align_semantic.1e+07.3.123.2",1e+07,"semantic_contingency","align_semantic","1e7_entropy_001_lm_loss_001_target_6","3","123","2","123",0,-1,1,"now a zebra bird."
"align_semantic.1e+07.3.123","align_semantic.1e+07.3.123.2",1e+07,"semantic_contingency","align_semantic","1e7_entropy_001_lm_loss_001_target_6","3","123","2","123",1,1,1,"it is a tractor."
"align_semantic.1e+07.3.123","align_semantic.1e+07.3.123.2",1e+07,"semantic_contingency","align_semantic","1e7_entropy_001_lm_loss_001_target_6","3","123","2","123",1,1,1,"a turtle's face."
"align_semantic.1e+07.3.3","align_semantic.1e+07.3.3.1024",1e+07,"semantic_contingency","align_semantic","1e7_entropy_001_lm_loss_001_target_6","3","3","1024","3",0,-1,1,"the little from his wife."
"align_semantic.1e+07.3.3","align_semantic.1e+07.3.3.1024",1e+07,"semantic_contingency","align_semantic","1e7_entropy_001_lm_loss_001_target_6","3","3","1024","3",0,-1,0,"oh you going to throw it away?"
"align_semantic.1e+07.3.3","align_semantic.1e+07.3.3.1024",1e+07,"semantic_contingency","align_semantic","1e7_entropy_001_lm_loss_001_target_6","3","3","1024","3",1,1,1,"and see now these, see, that is right."
"align_semantic.1e+07.3.3","align_semantic.1e+07.3.3.1024",1e+07,"semantic_contingency","align_semantic","1e7_entropy_001_lm_loss_001_target_6","3","3","1024","3",1,1,0,"would you you like to sit on my knee."
"align_semantic.1e+07.3.999","align_semantic.1e+07.3.999.42",1e+07,"semantic_contingency","align_semantic","1e7_entropy_001_lm_loss_001_target_6","3","999","42","999",0,-1,1,"not your eyes a nose."
"align_semantic.1e+07.3.999","align_semantic.1e+07.3.999.42",1e+07,"semantic_contingency","align_semantic","1e7_entropy_001_lm_loss_001_target_6","3","999","42","999",0,-1,0,"they are a big dustbin man."
"align_semantic.1e+07.3.999","align_semantic.1e+07.3.999.42",1e+07,"semantic_contingency","align_semantic","1e7_entropy_001_lm_loss_001_target_6","3","999","42","999",1,1,1,"he was a big caterpillar."
"align_semantic.1e+07.3.999","align_semantic.1e+07.3.999.42",1e+07,"semantic_contingency","align_semantic","1e7_entropy_001_lm_loss_001_target_6","3","999","42","999",1,1,1,"a whale."
"continuous_align_semantic.1e+07.1.1024","continuous_align_semantic.1e+07.1.1024.1",1e+07,"semantic_contingency","continuous_align_semantic","1e7_entropy_001_lm_loss_001_target_6","1","1024","1","1024",0,-1,0,"there is big bird."
"continuous_align_semantic.1e+07.1.1024","continuous_align_semantic.1e+07.1.1024.1",1e+07,"semantic_contingency","continuous_align_semantic","1e7_entropy_001_lm_loss_001_target_6","1","1024","1","1024",0,-1,0,"we played dinosaur game."
"continuous_align_semantic.1e+07.1.1024","continuous_align_semantic.1e+07.1.1024.1",1e+07,"semantic_contingency","continuous_align_semantic","1e7_entropy_001_lm_loss_001_target_6","1","1024","1","1024",1,1,1,"a big brown elephant."
"continuous_align_semantic.1e+07.1.1024","continuous_align_semantic.1e+07.1.1024.1",1e+07,"semantic_contingency","continuous_align_semantic","1e7_entropy_001_lm_loss_001_target_6","1","1024","1","1024",1,1,1,"he is a dragon."
"continuous_align_semantic.1e+07.1.3","continuous_align_semantic.1e+07.1.3.999",1e+07,"semantic_contingency","continuous_align_semantic","1e7_entropy_001_lm_loss_001_target_6","1","3","999","3",0,-1,1,"where is baby sheep?"
"continuous_align_semantic.1e+07.1.3","continuous_align_semantic.1e+07.1.3.999",1e+07,"semantic_contingency","continuous_align_semantic","1e7_entropy_001_lm_loss_001_target_6","1","3","999","3",0,-1,0,"what is big truck?"
"continuous_align_semantic.1e+07.1.3","continuous_align_semantic.1e+07.1.3.999",1e+07,"semantic_contingency","continuous_align_semantic","1e7_entropy_001_lm_loss_001_target_6","1","3","999","3",1,1,1,"yes that is a doggie."
"continuous_align_semantic.1e+07.1.3","continuous_align_semantic.1e+07.1.3.999",1e+07,"semantic_contingency","continuous_align_semantic","1e7_entropy_001_lm_loss_001_target_6","1","3","999","3",1,1,1,"well it is a boat."
"continuous_align_semantic.1e+07.1.999","continuous_align_semantic.1e+07.1.999.3",1e+07,"semantic_contingency","continuous_align_semantic","1e7_entropy_001_lm_loss_001_target_6","1","999","3","999",0,-1,0,"she a turtle."
"continuous_align_semantic.1e+07.1.999","continuous_align_semantic.1e+07.1.999.3",1e+07,"semantic_contingency","continuous_align_semantic","1e7_entropy_001_lm_loss_001_target_6","1","999","3","999",0,-1,1,"do you say fish."
"continuous_align_semantic.1e+07.1.999","continuous_align_semantic.1e+07.1.999.3",1e+07,"semantic_contingency","continuous_align_semantic","1e7_entropy_001_lm_loss_001_target_6","1","999","3","999",1,1,1,"well done, thomas lastname."
"continuous_align_semantic.1e+07.1.999","continuous_align_semantic.1e+07.1.999.3",1e+07,"semantic_contingency","continuous_align_semantic","1e7_entropy_001_lm_loss_001_target_6","1","999","3","999",1,1,1,"yes, honey sheep."
"continuous_align_semantic.1e+07.2.1024","continuous_align_semantic.1e+07.2.1024.3",1e+07,"semantic_contingency","continuous_align_semantic","1e7_entropy_001_lm_loss_001_target_6","2","1024","3","1024",0,-1,0,"let's a big elephant."
"continuous_align_semantic.1e+07.2.1024","continuous_align_semantic.1e+07.2.1024.3",1e+07,"semantic_contingency","continuous_align_semantic","1e7_entropy_001_lm_loss_001_target_6","2","1024","3","1024",0,-1,1,"now a rooster chicken."
"continuous_align_semantic.1e+07.2.1024","continuous_align_semantic.1e+07.2.1024.3",1e+07,"semantic_contingency","continuous_align_semantic","1e7_entropy_001_lm_loss_001_target_6","2","1024","3","1024",1,1,1,"and a yellow cloud."
"continuous_align_semantic.1e+07.2.1024","continuous_align_semantic.1e+07.2.1024.3",1e+07,"semantic_contingency","continuous_align_semantic","1e7_entropy_001_lm_loss_001_target_6","2","1024","3","1024",1,1,1,"that is a lion giraffe."
"continuous_align_semantic.1e+07.2.3","continuous_align_semantic.1e+07.2.3.3",1e+07,"semantic_contingency","continuous_align_semantic","1e7_entropy_001_lm_loss_001_target_6","2","3","3","3",0,-1,0,"he a lion."
"continuous_align_semantic.1e+07.2.3","continuous_align_semantic.1e+07.2.3.3",1e+07,"semantic_contingency","continuous_align_semantic","1e7_entropy_001_lm_loss_001_target_6","2","3","3","3",0,-1,0,"a big flower red."
"continuous_align_semantic.1e+07.2.3","continuous_align_semantic.1e+07.2.3.3",1e+07,"semantic_contingency","continuous_align_semantic","1e7_entropy_001_lm_loss_001_target_6","2","3","3","3",1,1,1,"there is an elephant."
"continuous_align_semantic.1e+07.2.3","continuous_align_semantic.1e+07.2.3.3",1e+07,"semantic_contingency","continuous_align_semantic","1e7_entropy_001_lm_loss_001_target_6","2","3","3","3",1,1,1,"yes a banana puppy."
"continuous_align_semantic.1e+07.2.999","continuous_align_semantic.1e+07.2.999.1",1e+07,"semantic_contingency","continuous_align_semantic","1e7_entropy_001_lm_loss_001_target_6","2","999","1","999",0,-1,0,"there is pooh bear."
"continuous_align_semantic.1e+07.2.999","continuous_align_semantic.1e+07.2.999.1",1e+07,"semantic_contingency","continuous_align_semantic","1e7_entropy_001_lm_loss_001_target_6","2","999","1","999",0,-1,1,"see, pooh bear."
"continuous_align_semantic.1e+07.2.999","continuous_align_semantic.1e+07.2.999.1",1e+07,"semantic_contingency","continuous_align_semantic","1e7_entropy_001_lm_loss_001_target_6","2","999","1","999",1,0,1,"let's say cow."
"continuous_align_semantic.1e+07.2.999","continuous_align_semantic.1e+07.2.999.1",1e+07,"semantic_contingency","continuous_align_semantic","1e7_entropy_001_lm_loss_001_target_6","2","999","1","999",1,1,1,"a tree."
"continuous_align_semantic.1e+07.3.1024","continuous_align_semantic.1e+07.3.1024.random",1e+07,"semantic_contingency","continuous_align_semantic","1e7_entropy_001_lm_loss_001_target_6","3","1024","random","1024",0,-1,1,"right pooh bear's bed."
"continuous_align_semantic.1e+07.3.1024","continuous_align_semantic.1e+07.3.1024.random",1e+07,"semantic_contingency","continuous_align_semantic","1e7_entropy_001_lm_loss_001_target_6","3","1024","random","1024",0,-1,0,"why an little piggy."
"continuous_align_semantic.1e+07.3.1024","continuous_align_semantic.1e+07.3.1024.random",1e+07,"semantic_contingency","continuous_align_semantic","1e7_entropy_001_lm_loss_001_target_6","3","1024","random","1024",1,1,0,"he is an goat."
"continuous_align_semantic.1e+07.3.1024","continuous_align_semantic.1e+07.3.1024.random",1e+07,"semantic_contingency","continuous_align_semantic","1e7_entropy_001_lm_loss_001_target_6","3","1024","random","1024",1,1,1,"and a yellow teddy bear."
"continuous_align_semantic.1e+07.3.123","continuous_align_semantic.1e+07.3.123.0",1e+07,"semantic_contingency","continuous_align_semantic","1e7_entropy_001_lm_loss_001_target_6","3","123","0","123",0,-1,0,"what is a lamb say?"
